InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score	Document
YGn6aAiYSn	/C13Refer for energy assistance, provide accommodation letters, letters to utilities, and information for Medico-Legal aid support /C15Weatherization Https: //Www.Energy.Gov/Eere/Wap/How-Apply-Weatherization-Assistance /C15Liheap Https: //Www.Acf.Hhs.Gov/Ocs/Map/Liheap-Map-State-And-Territory-Contact-Listingheatline at 1-800-632-8175 /C15State laws on utility Shut-Offs and sample medical Certiﬁcation letter: Https: //Www.Nclc.Org/Images/Pdf/Energy_Utility_Telecom/Consumer_Protection_And_Regulatory_Issues/Serious_Illness_Ap_F.Pdf depression screening climate change, disasters, and displacement can compromise mental health and result in stress for children Andcaregivers.I am so sorry to hear that you experienced a Flood in your home . How are you and your family doing?	displacement	ENTITY	C0012725	Psychologic Displacement	The process by which an emotional or behavioral response that is appropriate for one situation appears in another situation for which it is inappropriate.	T041	Mental Process	Mental defense through displacement, Displacement - mental defence mechanism, Displacement, Psychological, Psychological Displacement, Displacement, Psychology, Displacement - mental defense mechanism (finding), Displacement, psychologic displacement, Displacement - mental defense mechanism, Mental defence through displacement, displacement (defense mechanism), Displacement (Psychology)	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YGn6aAiYSn	/C13Refer for energy assistance, provide accommodation letters, letters to utilities, and information for Medico-Legal aid support /C15Weatherization Https: //Www.Energy.Gov/Eere/Wap/How-Apply-Weatherization-Assistance /C15Liheap Https: //Www.Acf.Hhs.Gov/Ocs/Map/Liheap-Map-State-And-Territory-Contact-Listingheatline at 1-800-632-8175 /C15State laws on utility Shut-Offs and sample medical Certiﬁcation letter: Https: //Www.Nclc.Org/Images/Pdf/Energy_Utility_Telecom/Consumer_Protection_And_Regulatory_Issues/Serious_Illness_Ap_F.Pdf depression screening climate change, disasters, and displacement can compromise mental health and result in stress for children Andcaregivers.I am so sorry to hear that you experienced a Flood in your home . How are you and your family doing?	mental health	ENTITY	C0025353	mental health	Emotional, psychological, and social well-being of an individual or group.	T041	Mental Process	Hygiene, Mental, Psychological Health, emotional health, Mental Well-being, Mental Health, psychological health, mental health, Mental Hygiene, Health, Mental, Mental health	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YGn6aAiYSn	/C13Refer for energy assistance, provide accommodation letters, letters to utilities, and information for Medico-Legal aid support /C15Weatherization Https: //Www.Energy.Gov/Eere/Wap/How-Apply-Weatherization-Assistance /C15Liheap Https: //Www.Acf.Hhs.Gov/Ocs/Map/Liheap-Map-State-And-Territory-Contact-Listingheatline at 1-800-632-8175 /C15State laws on utility Shut-Offs and sample medical Certiﬁcation letter: Https: //Www.Nclc.Org/Images/Pdf/Energy_Utility_Telecom/Consumer_Protection_And_Regulatory_Issues/Serious_Illness_Ap_F.Pdf depression screening climate change, disasters, and displacement can compromise mental health and result in stress for children Andcaregivers.I am so sorry to hear that you experienced a Flood in your home . How are you and your family doing?	result	ENTITY	C1274040	Result	The result of an action.	T169	Functional Concept	Result (navigational concept), Outcome, Result	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YGn6aAiYSn	/C13Refer for energy assistance, provide accommodation letters, letters to utilities, and information for Medico-Legal aid support /C15Weatherization Https: //Www.Energy.Gov/Eere/Wap/How-Apply-Weatherization-Assistance /C15Liheap Https: //Www.Acf.Hhs.Gov/Ocs/Map/Liheap-Map-State-And-Territory-Contact-Listingheatline at 1-800-632-8175 /C15State laws on utility Shut-Offs and sample medical Certiﬁcation letter: Https: //Www.Nclc.Org/Images/Pdf/Energy_Utility_Telecom/Consumer_Protection_And_Regulatory_Issues/Serious_Illness_Ap_F.Pdf depression screening climate change, disasters, and displacement can compromise mental health and result in stress for children Andcaregivers.I am so sorry to hear that you experienced a Flood in your home . How are you and your family doing?	stress	ENTITY	C0038435	Stress	The negative mental, emotional, and physical reactions that occur when environmental stressors are perceived as exceeding the individual's adaptive capacities.	T033	Finding	Stress (qualifier value), Stress, NOS, Stress - value, stressed, Stress (finding), State of stress, Stress, stress	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YGn6aAiYSn	/C13Refer for energy assistance, provide accommodation letters, letters to utilities, and information for Medico-Legal aid support /C15Weatherization Https: //Www.Energy.Gov/Eere/Wap/How-Apply-Weatherization-Assistance /C15Liheap Https: //Www.Acf.Hhs.Gov/Ocs/Map/Liheap-Map-State-And-Territory-Contact-Listingheatline at 1-800-632-8175 /C15State laws on utility Shut-Offs and sample medical Certiﬁcation letter: Https: //Www.Nclc.Org/Images/Pdf/Energy_Utility_Telecom/Consumer_Protection_And_Regulatory_Issues/Serious_Illness_Ap_F.Pdf depression screening climate change, disasters, and displacement can compromise mental health and result in stress for children Andcaregivers.I am so sorry to hear that you experienced a Flood in your home . How are you and your family doing?	children	ENTITY	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YGn6aAiYSn	/C13Refer for energy assistance, provide accommodation letters, letters to utilities, and information for Medico-Legal aid support /C15Weatherization Https: //Www.Energy.Gov/Eere/Wap/How-Apply-Weatherization-Assistance /C15Liheap Https: //Www.Acf.Hhs.Gov/Ocs/Map/Liheap-Map-State-And-Territory-Contact-Listingheatline at 1-800-632-8175 /C15State laws on utility Shut-Offs and sample medical Certiﬁcation letter: Https: //Www.Nclc.Org/Images/Pdf/Energy_Utility_Telecom/Consumer_Protection_And_Regulatory_Issues/Serious_Illness_Ap_F.Pdf depression screening climate change, disasters, and displacement can compromise mental health and result in stress for children Andcaregivers.I am so sorry to hear that you experienced a Flood in your home . How are you and your family doing?	Andcaregivers	ENTITY	C0085537	Caregiver	Persons who provide care to those who need supervision or assistance in illness or disability. They may provide the care in the home, in a hospital, or in an institution. Although caregivers include trained medical, nursing, and other health personnel, the concept also refers to parents, spouses, or other family members, friends, members of the clergy, teachers, social workers, fellow patients.	T097	Professional or Occupational Group	caregiver person, caregivers, care givers, Carer, Caregiver (person), care giver, Care Givers, Carers, Caregiver, Caregivers, Care Giver, caregiver, ^Caregiver	0.724	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YGn6aAiYSn	/C13Refer for energy assistance, provide accommodation letters, letters to utilities, and information for Medico-Legal aid support /C15Weatherization Https: //Www.Energy.Gov/Eere/Wap/How-Apply-Weatherization-Assistance /C15Liheap Https: //Www.Acf.Hhs.Gov/Ocs/Map/Liheap-Map-State-And-Territory-Contact-Listingheatline at 1-800-632-8175 /C15State laws on utility Shut-Offs and sample medical Certiﬁcation letter: Https: //Www.Nclc.Org/Images/Pdf/Energy_Utility_Telecom/Consumer_Protection_And_Regulatory_Issues/Serious_Illness_Ap_F.Pdf depression screening climate change, disasters, and displacement can compromise mental health and result in stress for children Andcaregivers.I am so sorry to hear that you experienced a Flood in your home . How are you and your family doing?	hear	ENTITY	C0018767	Hearing	The ability or act of sensing and transducing ACOUSTIC STIMULATION to the CENTRAL NERVOUS SYSTEM. It is also called audition.	T039	Physiologic Function	Hearing, function, auditory functions, Perception of sound, sound perception, hearing perception, audition, sensory perception of sound, Hearing, function (observable entity), hearing, auditory sense, hear, auditory function, auditory senses, AUDITION, Auditory function, Hearing, Hearing, NOS, perception of sound, Audition, Hearing Functions, Audition, NOS, hears	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YGn6aAiYSn	/C13Refer for energy assistance, provide accommodation letters, letters to utilities, and information for Medico-Legal aid support /C15Weatherization Https: //Www.Energy.Gov/Eere/Wap/How-Apply-Weatherization-Assistance /C15Liheap Https: //Www.Acf.Hhs.Gov/Ocs/Map/Liheap-Map-State-And-Territory-Contact-Listingheatline at 1-800-632-8175 /C15State laws on utility Shut-Offs and sample medical Certiﬁcation letter: Https: //Www.Nclc.Org/Images/Pdf/Energy_Utility_Telecom/Consumer_Protection_And_Regulatory_Issues/Serious_Illness_Ap_F.Pdf depression screening climate change, disasters, and displacement can compromise mental health and result in stress for children Andcaregivers.I am so sorry to hear that you experienced a Flood in your home . How are you and your family doing?	Flood	ENTITY	C0016248	Floods	Sudden onset water phenomena with different speed of occurrence. These include flash floods, seasonal river floods, and coastal floods, associated with CYCLONIC STORMS; TIDALWAVES; and storm surges.	T070	Natural Phenomenon or Process	Flood, flooded, Flooding, floods, flood, flooding, Flood (event), Floods	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YGn6aAiYSn	/C13Refer for energy assistance, provide accommodation letters, letters to utilities, and information for Medico-Legal aid support /C15Weatherization Https: //Www.Energy.Gov/Eere/Wap/How-Apply-Weatherization-Assistance /C15Liheap Https: //Www.Acf.Hhs.Gov/Ocs/Map/Liheap-Map-State-And-Territory-Contact-Listingheatline at 1-800-632-8175 /C15State laws on utility Shut-Offs and sample medical Certiﬁcation letter: Https: //Www.Nclc.Org/Images/Pdf/Energy_Utility_Telecom/Consumer_Protection_And_Regulatory_Issues/Serious_Illness_Ap_F.Pdf depression screening climate change, disasters, and displacement can compromise mental health and result in stress for children Andcaregivers.I am so sorry to hear that you experienced a Flood in your home . How are you and your family doing?	home	ENTITY	C0442519	Home environment	Aspects of peoples' living conditions that may and can impact people's health and/or well-being. These factors may be physical (e.g., housing quality) or social circumstances (e.g., living alone).	T082	Spatial Concept	Dwelling, house, Domestic (environment), Environment, Home, Private home, home environment, Domestic, dwellings, house [environment], Home (environment), Home environment, Home, home, Home Environment, Home Environments, dwelling, Environments, Home, Private dwelling, houses	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
YGn6aAiYSn	/C13Refer for energy assistance, provide accommodation letters, letters to utilities, and information for Medico-Legal aid support /C15Weatherization Https: //Www.Energy.Gov/Eere/Wap/How-Apply-Weatherization-Assistance /C15Liheap Https: //Www.Acf.Hhs.Gov/Ocs/Map/Liheap-Map-State-And-Territory-Contact-Listingheatline at 1-800-632-8175 /C15State laws on utility Shut-Offs and sample medical Certiﬁcation letter: Https: //Www.Nclc.Org/Images/Pdf/Energy_Utility_Telecom/Consumer_Protection_And_Regulatory_Issues/Serious_Illness_Ap_F.Pdf depression screening climate change, disasters, and displacement can compromise mental health and result in stress for children Andcaregivers.I am so sorry to hear that you experienced a Flood in your home . How are you and your family doing?	family	ENTITY	C0015576	Family	A social group consisting of parents or parent substitutes and children.	T099	Family Group	Family, NOS, Family (social concept), families, family, Family, Families, ^Family, Family Group, Familial	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	validated	ENTITY	C5419912	File Validated	An indication that a file has successfully completed the validation process for submission into a data repository.	T033	Finding		0.803	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	Phq-9	ENTITY	C4083201	Patient Health Questionnaire - 9 Item	"A 9-item scale using each of the 9 DSM-IV criteria with self-reported frequency of ""0"" (not at all) to ""3"" (nearly every day). One of the most widely used instruments to assess depression, PHQ-9 scores of 5, 10, 15, and 20 represent mild, moderate, moderately severe, and severe depression, respectively."	T170	Intellectual Product	Patient Health Questionnaire - 9 Item, Patient Health Questionnaire 9, PHQ-9, Patient health questionnaire 9 item, Patient Health Questionnaire-9	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	Phq-2.96 /C13Maintain high index	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	suspicion	ENTITY	C0242114	Suspicion	An impression that something is possible or probable.	T041	Mental Process	Suspicion (finding), Suspicion, SUSPICION, Suspiciousness, suspicion	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	potential	ENTITY	C3245505	Potential	The likelihood or possibility that a specific state or condition will exist or that an action will occur.	T080	Qualitative Concept	ActMoodPotential, Potential, potentials, potential	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	relationship	ENTITY	C0439849	Relationships	A state of connectedness between people, objects, or events; to be associated or connected with something.	T080	Qualitative Concept	Relationships (qualifier value), Relationship, Association, relationships, Relationships, Related, Relationship (attribute), relationship	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	climate	ENTITY	C0008946	Climate	The longterm manifestations of WEATHER. (McGraw-Hill Dictionary of Scientific and Technical Terms, 6th ed)	T070	Natural Phenomenon or Process	Climates, climates, climate, Meteorological Climate	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	disasters	ENTITY	C0012618	Disasters	Calamities producing great damage, loss of life, and distress. They include results of natural phenomena and man-made phenomena. Normal conditions of existence are disrupted and the level of impact exceeds the capacity of the hazard-affected community.	T067	Phenomenon or Process	disaster, Disasters, disasters	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	positive	ENTITY	C1446409	Positive	Involving advantage or good.	T033	Finding	Positive for, Ruled in, ruling, Positive, rule, positive, Positive (qualifier value), rulings, ruled, positive for	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	screens	ENTITY	C0183185	Screens (device)	An electronic device designed as a display or a physical device designed to be a protective meshwork.	T073	Manufactured Object	Screen, Screens, screen device, Screen Device	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	local mental	ENTITY	C0205276	Local	Of or belonging to a restricted area or locality.	T082	Spatial Concept	Local (qualifier value), Local-Regional, Regional, local, Local	0.757	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	behavioral	ENTITY	C0004927	Behavior	The observable response of a man or animal to a situation.	T053	Behavior	conation, Behavior, behavioural response to stimulus, Behavior finding (finding), Behavior, NOS, Behaviour finding, Conduct, Finding relating to behavior, Behaviors, Conation, NOS, Behavioral finding, Behavioural finding, conducting, Conduct, NOS, behavioral response to stimulus, conducts, behaviour, Finding relating to behaviour, BEHAVIOR, Behaviour, NOS, Behavioral, behaviors, Conation, conduct, Behavior finding, behavior, comportment	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	health resources	ENTITY	C0018741	Health Resources	Available manpower, facilities, revenue, equipment, and supplies to produce requisite health care and services.	T078	Idea or Concept	Health Resource, health resources, Resources, Health, health resource, Resource, Health	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	opportunities	ENTITY	C1517329	Funding Opportunities		T064	Governmental or Regulatory Activity		0.853	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	engage	ENTITY	C0425152	Engaged to be married	In a formal agreement for marriage.	T033	Finding	engagement, engaged, Engaged, Engaged to be married (finding), Engagement, Engaged to be married, Wedding engagement, engaging, betrothal	0.809	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	youth	ENTITY	C0001578	Adolescence	A human life stage that begins at twelve years of age and continues until twenty-one complete years of age, generally marked by the beginning of puberty and lasting to the beginning of adulthood.	T079	Temporal Concept	Adolescence (finding), teenage, teen-age, youth, Teen-age, 12-20 years old, adolescence (12-20), adolescence, Adolescence, Adolescence period, teen age, Adolescence (qualifier value), Adolescence - period	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	community	ENTITY	C0009462	Community	A set of people with some shared element. The substance of shared element varies widely, from geography to a situation to interest to lives and values. The term is widely used to evoke sense of collectivity.	T096	Group	communities, community, Communities, ^Community, Community, Community (social concept)	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	groups	ENTITY	C0441833	Groups	Any number of entities (members) considered as a unit.	T078	Idea or Concept	Groups (qualifier value), Panel, Groups, groups, group, Group, Group (attribute)	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
UHkG7t6ZDW	/C13Use validated screens like Phq-9 or Phq-2.96 /C13Maintain high index of suspicion about potential relationship between climate, disasters, and positive screens /C13Refer for local mental and behavioral health resources /C13Suggest opportunities to engage with youth and community support groups where appropriate history and health promotion nutrition Plant-Forward diets can reduce greenhouse gas emissions and reduce lifetime risk of chronic diseases . consuming more vegetarian diets and reducing food waste reduce greenhouse gas emissions that drive climate change . Breastfeeding is best and more Sustainable.Getting more nutrients from plant sources is good for you and good for the planet.	history	ENTITY	C0019664	History	Record and study of past events.	T090	Occupation or Discipline	Histories, History, history	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
